data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,type
34.141,19.89,13.828,19.34,27.1,33.169,36.906,35.625,25.582,17.699,18.14,15.465,25.121,28.929,30.593,29.335,3985,2433,2104,2437,3487,4902,5440,4586,2964,2269,1959,1991,3345,4473,4215,5391,11
34.872,20.154,14.171,20.284,25.773,31.977,37.576,33.167,24.422,18.155,17.848,17.14,23.937,25.259,29.748,29.656,3416,2173,1900,2644,3791,3901,3643,3074,2235,2052,2071,1845,3569,3207,2578,3801,11
34.529,21.766,15.092,19.668,25.975,32.716,31.39,30.705,24.275,19.308,18.228,15.138,24.593,25.594,22.407,27.142,3930,2658,2046,2189,2921,4279,5557,4925,2556,2082,1957,1713,2644,3636,3862,4902,11
33.711,20.058,15.11,20.073,24.686,28.768,36.427,29.944,24.155,17.56,19.268,15.378,22.949,22.623,25.908,27.057,4340,2905,2220,2429,3259,4520,6352,5206,2585,2037,2081,2025,2952,3704,4105,5425,11
30.64,16.715,11.818,18.758,25.37,22.49,22.756,22.744,23.581,16.139,18.718,15.601,22.057,18.21,14.832,18.809,3833,2335,2053,2317,3161,4754,5269,4392,2887,2090,1931,1890,3264,4440,3881,4971,11
34.313,23.006,17.224,21.638,29.859,31.03,31.876,28.089,26.873,24.772,19.041,17.659,27.648,31.523,29.986,30.334,4428,2685,2249,2466,3974,5469,5554,5026,2683,2325,2149,2181,3787,3969,3720,4660,11
32.717,18.85,14.036,20.73,28.564,29.368,37.034,29.814,24.559,17.72,18.584,17.89,26.889,26.604,24.364,26.287,4427,2809,2277,2506,3441,4839,5695,4518,2577,2228,2420,2072,3462,4396,3998,4732,11
34.452,21.687,17.944,23.634,29.499,35.907,40.787,29.06,24.412,19.337,19.597,17.978,28.24,34.4,31.779,26.011,3886,2324,1866,2393,3924,5400,5718,4591,2857,1971,2086,2020,3848,4698,4969,5194,11
33.072,19.778,14.732,19.967,25.59,31.935,35.637,31.004,24.957,17.884,17.198,15.572,23.687,25.389,26.279,30.466,4452,2902,2358,2546,3414,4753,5217,4466,2818,2336,2449,2047,3186,4029,4068,4735,11
33.246,19.805,13.351,19.224,27.938,29,31.398,25.436,23.437,18.426,18.814,15.018,23.745,22.063,20.275,22.818,3762,2291,1973,2316,3524,3984,3539,3203,2291,2214,2021,1885,3240,3280,2327,3615,11
38.135,23.358,17.912,21.587,35.15,36.428,49.99,38.325,36.297,22.371,18.81,19.381,41.242,48.597,39.544,46.576,4698,3262,2523,2531,3853,5189,5772,4772,3130,2459,2598,2185,3801,4300,4159,4828,11
35.863,21.875,15.917,20.557,28.747,33.474,41.87,37.722,25.797,18.996,19.106,16.736,29.672,30.435,36.026,35.659,4166,2692,2139,2600,3824,5644,6512,4599,2913,2436,2352,1985,3820,4546,4086,5384,11
35.759,20.833,16.189,20.323,34.48,38.421,36.357,33.563,24.729,18.449,20.159,17.509,30.748,30.927,30.668,31.246,3978,2777,2145,2357,3137,4173,5125,4408,2446,2270,2010,1900,2687,3311,3287,4653,11
34.045,22.141,17.499,22.499,31.433,36.754,42.669,30.774,25.131,18.841,19.242,18.478,31.919,51.6,44.707,35.002,4764,3702,2765,2698,3988,5176,5202,4151,3528,3635,3128,2303,3867,5160,4722,4759,11
34.982,22.516,16.145,21.197,27.836,34.213,38.074,31.612,28.957,26.373,19.218,18.165,31.126,35.319,34.139,33.984,3490,2173,1722,2466,3456,4265,4539,3710,2538,2005,1953,1962,3169,3493,3631,4364,11
36.547,22.134,17.587,20.644,32.208,35.922,42.68,32.135,36.246,22.406,19.093,17.396,35.52,42.654,41.463,41.172,4439,3158,2315,2803,5230,5542,4872,4296,2506,2565,2600,2347,4975,4782,3826,4732,11
33.298,21.17,15.933,20.059,25.238,29.552,38.164,31.599,28.472,19.438,20.717,18.07,23.899,27.966,26.964,33.168,3537,2272,1882,2268,3162,4198,4252,3639,2255,2048,1931,2001,3085,3095,3029,4497,11
33.956,22.155,17.466,22.371,30.812,38.54,40.753,30.411,25.273,19.394,19.733,18.37,30.012,45.797,38.613,32.715,3567,2271,1955,2310,3582,3929,3103,3089,2321,1901,1920,1871,3280,3136,2256,3437,11
30.534,18.495,13.412,19.508,24.733,21.55,24.034,23.1,22.597,15.677,16.819,14.405,19.571,16.914,13.627,18.351,4172,2929,2249,2338,3486,5402,5048,4235,3437,3288,2803,2466,3520,4890,4202,4695,11
11.915,10.376,8.6969,9.8109,23.916,23.99,22.832,13.536,8.8546,9.5328,11.277,13.046,20.428,38.379,20.629,14.658,3079,2447,1990,1994,4465,5064,4089,2857,2128,2209,2526,2504,4144,6943,3612,3544,11
34.801,22.874,17.768,23.194,37.356,37.515,48.31,36.747,27.306,19.274,19.575,19.512,39.972,63.133,56.356,43.105,4194,2652,2152,2414,3697,5772,5417,4640,2700,2328,2216,2048,3550,3974,3550,4737,11
32.088,19.466,14.061,20.294,26.625,27.318,29.98,26.098,23.812,17,18.298,15.717,24.298,25.667,23.08,26.102,4371,2901,2358,2370,3884,5877,4748,4123,3371,2907,2726,2238,4091,4981,4053,4319,11
33.685,20.709,13.758,20.126,25.174,26.451,33.012,29.752,24.192,17.615,18.145,14.715,21.687,23.071,23.157,24.958,3593,2502,3233,3514,3656,4873,4511,3750,2193,2104,2182,2193,2594,2930,2673,3776,11
31.95,19.553,13.593,19.249,27.582,26.601,25.269,21.543,22.402,16.664,18.667,14.891,24.979,21.375,19.072,19.53,5001,4338,3069,3089,4324,5201,5040,4894,3851,4281,3609,2592,3876,5227,4985,4765,11
32.813,20.077,15.192,20.27,23.896,30.394,34.905,29.155,24.592,17.113,18.294,15.24,22.911,24.748,25.42,30.317,3195,2689,2331,2204,4783,5325,5115,2984,2362,2317,2881,2663,3988,6861,4386,4021,11
33.361,20.712,14.441,19.678,25.537,31.597,35.509,35.034,25.753,18.726,18.48,14.973,25.433,30.526,30.819,30.383,5149,3319,2536,2757,3604,5228,5932,5079,3299,2659,2394,2220,3538,3932,4191,4525,11
32.501,19.528,12.73,21.275,32.566,28.798,32.49,24.677,23.366,19.066,18.713,15.676,29.358,23.81,22.018,22.334,4824,3285,2281,2524,3996,5009,4526,4539,3646,3400,2647,2097,3740,4559,4502,4175,11
35.78,21.941,16.495,20.176,26.92,32.654,40.885,37.684,25.781,18.732,18.643,15.511,23.041,26.71,28.982,30.159,3865,2273,2185,2498,3639,5874,5660,4401,2984,2062,2155,2088,3557,5011,4999,5216,11
35.698,22.199,15.464,21.543,29.234,35.423,40.74,33.955,31.087,26.484,20.658,18.14,29.661,37.046,35.477,30.439,4381,2938,2116,2426,3433,4770,5107,4437,3312,2585,2339,1926,3431,3928,4183,4427,11
31.427,18.095,13.025,19.304,25.555,24.582,23.875,22.4,23.277,16.261,19.324,14.903,23.327,18.571,14.747,18.892,4137,2546,2162,2406,3822,5632,5550,4763,2861,2388,2250,2169,3519,4241,4097,4975,11
12.347,10.01,7.9278,10.601,25.305,23.849,22.624,13.696,8.6145,9.8056,11.523,15.227,26.549,46.442,20.125,14.223,3185,2692,2629,2390,4881,5838,4482,3045,2405,2496,2907,2985,4504,7403,4508,3920,11
37.413,23.419,18.307,20.329,27.184,33.171,36.848,30.677,40.769,35.927,21.932,18.475,29.476,36.716,32.44,34.386,3832,2340,1962,2123,3116,4385,4553,4306,2494,2168,1955,1761,2915,3594,3404,4771,11
12.993,9.8739,8.4595,8.8593,22.549,22.399,25.78,12.742,7.843,8.8219,10.366,11.989,19.774,32.138,20.391,14.6,3981,2565,1964,2114,3329,4312,4980,4884,2581,2246,2067,1732,3143,3146,3443,4433,11
13.048,10.824,9.4354,9.6957,26.185,24.302,24.961,13.989,9.1314,10.238,11.775,14.31,22.59,40.436,20.961,15.476,4039,2719,2100,2369,3143,4381,5214,4400,2608,2195,2266,1835,3059,4141,3590,4741,11
32.908,19.073,15.336,21.117,29.679,30.315,41.148,33.637,25.178,17.82,18.603,18.242,29.2,28.425,26.28,28.527,4093,2728,2218,2633,3834,5592,5652,4457,3266,2881,2504,2315,4020,5125,4865,5328,11
32.1,19.594,14.921,22.139,32.764,28.049,29.392,23.547,23.008,18.321,18.848,16.386,30.694,22.638,22.631,21.12,3254,2634,2205,2228,4656,5732,4469,2958,2169,2353,2857,2862,4458,7817,4115,3748,11
12.746,10.788,8.1723,9.0886,26.11,22.174,22.804,14.716,9.4198,10.103,11.16,10.946,22.339,34.78,19.56,14.596,3877,2303,1995,2431,3764,5560,6091,4435,2984,2003,2022,2051,3772,4902,5147,4969,11
12.478,11.061,9.4726,10.133,26.32,25.29,24.479,13.918,9.2071,10.16,12.077,14.613,22.247,42.91,21.331,15.53,3852,2391,1973,2268,3264,4453,3896,3425,2184,2181,2376,1896,2975,3244,2496,4125,11
36.056,20.146,17.001,23.738,36.263,35.718,34.023,31.48,23.283,18.756,19.813,17.366,31.838,25.754,34.838,29.322,4031,2749,1924,2350,3008,3944,5105,4408,2620,2086,2142,1918,2719,3160,3448,4508,11
13.062,10.835,9.3379,10.141,24.982,21.862,21.364,13.555,9.3311,9.9908,10.705,12.19,21.619,34.742,20.622,14.179,3227,2806,2552,2432,4796,6092,4769,3181,2238,2671,2972,3158,4246,7651,4747,3853,11
30.419,19.578,13.99,21.513,27.64,25.762,26.577,22.727,22.521,17.298,18.119,16.138,26.336,19.027,18.139,19.56,3482,2734,2330,2268,4771,6164,5040,3001,2189,2472,2740,2814,4004,7007,4444,3715,11
35.89,20.952,16.063,20.914,34.773,37.982,43.035,34.469,25.221,18.301,19.589,17.138,33.49,34.888,32.376,31.741,5215,3788,2855,3077,3948,5942,6952,5557,3533,2842,2668,2329,3656,4510,4710,4950,11
35.322,23.314,16.297,20.65,29.777,33.959,32.959,29.125,28.499,26.343,18.286,15.848,29.476,32.083,27.87,26.941,4378,3211,2371,2384,3678,5140,5490,4720,3247,2560,2578,1989,3711,4230,4277,4801,11
36.21,24.357,16.837,20.359,27.182,31.487,33.544,28.039,28.78,26.08,20.748,16.723,25.95,31.662,30.034,27.281,4828,3322,2676,3123,4846,6048,7461,4942,2892,2411,2733,2598,4603,6617,6163,5030,11
33.275,18.827,13.369,21.615,33.616,29.887,30.328,23.951,23.813,18.139,20.036,17.206,33.084,22.886,23.282,22.155,3694,2358,2032,2680,4358,4206,4007,3148,2422,2311,2148,1977,4178,3743,3054,3876,11
33.504,20.389,15.242,20.017,25.483,30.348,33.635,32.563,23.612,19.013,18.037,16.944,22.601,26.702,25.952,28.126,4913,3350,2631,3096,4983,6601,7305,4976,3020,2307,2828,2579,4584,6272,6053,5185,11
33.352,21.77,14.506,19.946,25.124,31.193,31.691,30.585,24.469,16.908,19.153,15.172,22.325,22.72,23.601,25.621,4533,3009,2406,3087,5139,5902,4794,4232,2638,2672,2737,2511,4922,4954,4016,4620,11
13.114,10.1,8.3964,9.1733,23.525,23.096,25.162,13.425,8.6002,9.64,10.386,11.444,20.05,34.181,20.994,14.835,4616,4194,2896,2711,3654,5088,5598,4329,2908,3227,3274,2531,3361,4132,3682,4536,11
34.002,20.417,15.984,20.325,27.731,26.413,34.347,29.725,24.438,18.506,17.623,15.771,26.27,27,26.246,26.507,4675,3017,2576,3129,4916,6148,6902,5018,2938,2232,2729,2516,4300,5800,5606,4998,11
33.251,19.833,15.85,19.707,26.383,32.853,33.936,34.172,23.927,18.752,17.832,16.708,22.743,26.901,25.913,28.975,3265,2765,2510,2329,5001,5899,4742,2891,2513,2512,2885,2915,4216,6852,4483,4240,11
34.421,22.681,16.974,22.523,31.565,36.566,39.522,29.519,22.873,18.938,18.605,17.706,25.945,24.879,26.014,21.88,3928,2716,2090,2401,3092,4159,5199,4729,2607,2054,2321,1823,2779,3115,3582,4611,11
34.571,21.331,16.877,21.518,28.115,29.582,35.724,28.549,27.462,19.521,19.323,16.865,27.65,31.26,30.089,28.866,3140,2588,2049,1902,4230,5538,4227,2890,2099,2301,2722,2645,3923,7171,3874,3619,11
32.748,19.143,15.035,20.027,25.946,30.581,35.48,31.233,24.133,16.774,18.534,16.391,25.735,26.933,25.074,25.901,4283,3004,2237,2443,3818,5790,6182,4811,3601,2874,2503,2260,3619,5020,4993,4959,11
33.303,19.741,13.242,20.642,28.165,28.899,36.996,29.321,24.963,17.613,18.24,17.849,26.671,27.32,26.5,26.604,4768,3221,2777,2988,4532,6087,6018,4741,2526,2363,2694,2478,4018,3968,3850,4430,11
35.607,20.228,16.035,20.413,27.535,28.454,38.468,31.192,25.457,18.557,18.642,16.703,26.424,30.404,28.902,28.131,3972,2467,2040,2113,2846,4211,5122,4630,2671,2055,2002,1893,2595,3442,3590,4696,11
31.509,19.669,14.948,21.43,24.501,28.2,30.186,25.584,23.742,17.152,20.235,15.998,23.977,25.085,24.44,25.584,3555,2219,1827,2455,3212,4023,4050,3700,2440,2012,2038,2027,3311,3666,3337,4389,11
32.348,19.861,14.37,21.209,27.135,28.546,30.007,29.351,23.551,17.216,17.603,16.067,24.75,24.101,22.804,23.701,4116,2787,2321,2319,3037,4386,5257,4528,2467,2016,2126,2007,2687,3208,3646,4861,11
34.501,21.719,14.448,19.461,26.293,32.194,31.078,33.524,25.014,19.315,18.654,15.21,23.459,24.12,23.052,25.531,3909,2503,1824,2270,3076,4656,4824,4256,2718,2189,2069,1679,2987,3855,3373,4852,11
30.551,17.649,12.351,18.991,25.81,22.012,23.813,23.353,23.207,16.415,17.769,16.154,21.682,17.899,15.217,19.146,3725,2444,1875,2430,3781,4383,3871,3407,2254,2363,2309,2049,3536,3607,2625,4024,11
13.467,11.121,9.5972,9.6647,27.176,23.515,26.144,14.056,12.953,11.051,12.585,13.973,23.024,41.196,21.581,19.622,4201,2762,2148,2412,3001,4337,5720,4725,3185,2352,2075,1737,2943,3683,3873,5602,11
35.443,21.296,14.854,20.887,26.669,29.304,40.196,37.004,27.977,18.085,18.975,16.693,26.105,31.827,31.864,33.754,4370,2967,2396,2424,4124,6392,5205,4307,3402,3021,2873,2498,4319,5272,4359,4365,11
34.595,20.245,15.164,20.91,26.857,36.8,39.108,32.688,25.4,18.184,17.498,16.06,26.16,28.463,27.72,29.796,4410,2931,2348,2534,3966,5241,5577,4889,3092,2936,2557,2418,4076,5031,4847,5497,11
38.194,23.518,16.774,21.78,27.922,32.497,34.915,28.781,31.465,30.647,19.683,16.77,27.978,33.764,29.959,29.789,4344,2722,2021,2365,3047,4259,6063,4879,2631,2134,2060,1789,2990,3744,4022,5215,11
34.164,21.883,15.752,20.739,25.503,30.087,34.129,28.459,30.76,20.83,18.741,16.272,25.222,28.019,29.979,27.327,4048,2780,2159,2296,3063,4188,5136,4790,2467,2366,1947,1839,2835,3406,3565,4841,11
32.748,21.275,14.188,19.778,24.972,31.466,33.961,31.612,24.77,18.321,18.465,14.269,25.885,30.466,30.027,32.521,3949,2240,2101,2247,3222,4824,4845,4563,2603,1973,2061,1814,2833,3733,3630,4575,11
33.867,19.821,13.653,20.01,23.941,29.16,30.778,29.975,23.503,17.882,18.573,15.467,22.629,25.302,25.104,27.609,3525,2332,2005,2547,3693,3953,3483,3139,2223,1946,2164,1927,3373,3135,2381,3579,11
33.924,21.283,16.143,20.43,25.051,32.629,34.381,33.643,24.366,18.059,18.689,16.346,23.658,24.69,27.082,31.351,3449,2838,2330,2198,4463,6103,4783,2991,2241,2507,2692,2810,3732,6496,4307,3862,11
31.648,19.651,13.664,21.227,33.201,28.3,31.579,25.38,23.001,18.181,17.924,15.32,31.021,24.216,24.175,21.751,3718,2321,2044,2308,3036,4068,4742,3372,2571,1972,2193,1859,3072,4223,3773,4395,11
15.656,12.479,10.524,9.4419,30.38,25.919,30.775,16.282,12.827,12.202,13.018,12.353,26.173,43.532,26.147,20.602,3609,2000,1748,2171,2940,4039,3815,3714,2393,1947,1970,2019,2981,3797,3198,4519,11
32.673,18.267,15.127,20.945,28.271,26.562,24.718,23.651,23.141,17.637,18.29,16.799,26.636,21.49,19.033,19.915,4352,3067,2391,2978,5254,5883,5582,4729,2824,2646,2657,2290,5080,5254,4332,4654,11
35.1,22.21,18.578,22.423,35.393,44.959,45.027,33.709,25.614,19.063,20.712,18.968,33.456,53.758,47.045,31.326,4443,2882,2324,2360,3275,4853,6134,5571,2851,2325,2209,2052,3260,3796,4576,5418,11
33.362,20.596,16.04,20.001,24.588,28.041,32.865,30.158,25.491,18.576,17.836,16.285,23.591,23.149,24.423,28.228,4678,3377,2943,3008,3964,6070,6278,4446,2425,2294,2722,2412,3489,4234,3655,3832,11
33.09,19.587,14.669,21.282,25.48,31.62,31.248,28.951,24.405,19.237,17.345,15.713,23.097,27.008,24.556,28.828,3359,2075,1685,2117,2801,3034,3020,2860,1877,1752,1797,1663,2587,2625,2099,3680,11
33.836,21.11,14.6,19.944,26.357,28.171,33.534,31.604,23.547,17.863,18.385,15.266,23.327,24.232,24.779,24.958,3261,2849,2237,2225,4989,5531,4704,3404,2322,2421,2606,2697,4157,7013,4041,4219,11
36.134,21.394,16.303,20.955,33.532,37.621,40.218,32.691,25.799,18.404,21.153,17.924,30.493,32.201,28.322,31.58,3580,2331,2150,2866,3926,4795,3925,3070,2133,2070,2385,2142,3620,3683,2968,3830,11
12.223,10.335,8.6585,8.6199,25.861,21.859,25.742,14.251,8.2432,9.4444,10.73,11.927,22.176,34.967,20.614,15.862,4359,2990,2389,2532,3912,5521,5540,4758,3081,2934,2494,2467,4030,5271,4862,5162,11
31.656,18.023,13.913,20.165,26.607,28.627,28.25,28.775,23.758,17.755,17.638,15.582,23.195,25.797,24.371,25.077,4047,2306,1926,2366,3251,4639,5073,4796,2727,2048,1963,1865,2953,3677,3805,4997,11
12.559,10.645,9.1682,9.0296,27.698,22.386,26.969,14.617,11.312,10.117,11.777,11.401,22.998,36.431,21.731,19.282,4214,3256,2348,2741,3549,4699,5422,4505,2647,2553,2536,2157,3267,3716,3373,4328,11
12.529,9.9417,7.5628,8.7814,23.305,22.74,22.469,13.171,8.7641,9.8056,10.45,11.409,22.219,38.05,20.057,13.98,3799,2749,2080,2421,2986,3926,4972,4472,2567,2051,2169,1927,2740,3089,3652,4557,11
34.794,22.339,17.982,24.698,33.503,44.401,49.203,33.863,23.247,17.34,20.056,18.4,28.966,43.792,41.916,29.098,3453,3001,2529,2963,5429,7470,5722,3149,2383,2487,3559,4310,5840,10231,5201,3964,11
31.958,18.199,13.019,19.529,25.983,23.055,26.172,22.399,22.49,16.046,19.176,13.877,23.869,18.883,15.343,18.578,4624,3305,2510,2943,4882,7505,7257,5159,2768,2616,2879,2787,4556,7460,5958,4797,11
34.822,21.497,17.262,22.803,28.447,37.13,38.442,27.812,23.294,19.324,19.294,17.01,25.204,26.506,26.105,23.149,4545,3285,2490,2967,5057,7556,7064,5266,2810,2512,2907,2810,4486,7356,5695,4623,11
34.026,20.64,15.219,21.232,25.816,31.79,32.969,29.947,23.027,17.472,18.676,14.846,22.778,24.183,25.27,28.713,3746,2228,2033,2179,3143,4166,4819,4515,2342,2042,1943,1944,2873,3219,3899,4781,11
31.513,20.322,14.226,22.293,39.028,27.274,32.442,24.592,23.887,18.81,18.581,17.04,35.691,25.555,25.864,22.681,3342,2010,1683,2022,2941,3242,2783,2756,2043,1877,1947,1768,2847,2999,1786,3447,11
32.31,21.558,15.125,23.737,27.049,32.949,36.12,32.049,26.891,19.322,22.693,26.615,26.17,43.244,26.508,29.032,3407,2263,1910,2233,3342,4162,4053,3554,2316,1951,1993,1826,3185,3345,3348,4187,11
34.839,21.582,15.727,20.472,26.165,31.957,36.497,29.276,26.966,19.082,19.151,16.129,26.483,29.808,29.794,29.473,3660,2112,2025,2436,3205,4388,4381,3857,2415,2157,2034,2008,3159,3885,3017,4035,11
32.43,19.756,14.864,21.824,32.285,28.385,30.265,23.879,23.309,18.414,19.375,16.598,30.515,22.815,22.395,21.346,3533,2829,2380,2216,4816,5425,5210,2975,2331,2513,2849,2814,4343,7007,4611,4109,11
37.708,22.969,18.321,21.369,29.768,34.385,35.256,30.314,39.094,31.017,20.023,19.316,35.757,33.948,32.446,37.872,4444,3068,2384,2911,4627,6851,7552,4466,2404,2375,2527,2291,4242,4938,4733,4520,11
32.918,19.806,14.484,20.752,24.869,30.503,32.462,30.763,24.007,18.263,18.008,15.697,22.5,26.356,25.487,29.081,4477,3089,2366,2481,3211,4450,6311,5181,2781,2114,2029,1926,2859,3476,3925,4878,11
35.014,21.284,14.957,20.722,25.227,30.669,35.22,34.063,24.752,17.96,18.681,15.484,23.025,23.026,24.631,24.938,3884,2321,1970,2178,3110,4993,5520,4847,2696,2168,2022,1861,3109,4006,3897,4563,11
32.667,23.418,43.816,50.162,37.129,52.297,51.419,33.766,24.389,23.495,23.026,26.981,25.308,23.821,26.251,20.716,3805,2238,1807,2367,3654,4677,4116,3965,2378,2127,2051,1767,3496,3669,3324,4493,11
31.563,19.84,14.594,20.46,30.237,26.257,27.51,23.818,22.174,18.419,18.651,15.831,25.255,20.082,17.889,20.188,4096,2596,1991,2120,3155,4559,5347,5203,2809,1974,1962,1744,2997,3481,3855,5150,11
15.039,11.954,10.512,9.8287,29.23,25.979,27.415,15.684,10.81,11.773,12.219,13.079,25.532,42.381,25.227,16.592,3862,2304,2068,2232,3274,4600,4852,4697,2552,2069,2000,1951,2943,3412,3768,4708,11
34.991,20.684,15.672,20.999,28.936,35.601,36.249,31.909,26.362,18.896,18.686,17.538,30.965,35.96,30.562,34.02,4312,2725,2239,2599,4177,5775,5387,4736,2927,2459,2349,2285,4140,5221,4428,5494,11
31.371,18.112,14.964,18.759,26.101,28.957,31.612,25.064,22.765,16.691,17.929,14.879,22.373,20.209,19.732,20.884,3425,2877,2365,2276,4878,5974,4860,3424,2366,2498,2653,2854,4240,7409,4004,4037,11
37.676,25.728,17.416,21.243,28.269,31.499,34.924,27.109,29.453,32.547,21.53,17.703,27.515,35.025,33.89,27.842,3638,2162,1972,2407,3162,4024,4193,3802,2470,2079,2084,2143,3305,3676,3097,4240,11
33.571,20.641,16.685,22.691,31.711,32.447,31.728,28.643,22.327,18.659,20.086,18.042,30.165,25.949,27.556,30.328,3606,2160,1724,2353,3462,4243,4230,3928,2560,1949,1997,1873,3117,3263,3216,4336,11
36.06,22.746,15.878,21.424,29.541,31.806,39.43,30.791,29.74,26.473,19.416,18.592,30.977,35.018,32.732,34.068,3081,1871,1512,1985,2249,2703,2703,2605,1739,1596,1732,1657,1923,2303,1728,3405,11
33.463,25.468,18.553,22.325,26.189,28.882,35.385,29.948,26.006,21.975,20.36,18.063,24.567,24.126,25.011,28.251,3709,2334,1936,2376,3854,4492,3873,3044,2151,2108,2084,1942,3569,3541,2664,3858,11
38.493,26.014,17.746,22.796,29.136,33.312,43.624,35.569,31.283,24.101,19.787,17.485,29.116,34.956,31.251,33.878,4161,2980,2317,2398,3296,4628,5539,4592,2789,2171,2165,1850,3198,3669,3890,4899,11
35.603,21.317,17.238,21.319,30.748,35.975,39.203,29.306,32.564,22.873,19.863,17.889,30.955,36.697,40.206,33.597,3308,2112,1747,2120,3241,3637,2908,2932,2131,2008,1971,1872,3093,3001,2016,3444,11
36.275,21.616,17.379,21.299,29.04,32.26,38.02,31.36,28.214,19.637,20.23,17.323,29.376,31.644,31.289,31.956,4535,3254,2590,2817,4223,5896,5007,4279,3130,2934,2692,2379,4087,5102,4308,5003,11
33.6,20.393,14.495,20.908,29.429,32.989,43.842,30.6,26.018,18.661,17.88,16.813,29.954,35.549,35.694,30.679,3453,2067,1703,2088,2952,3041,3147,2874,1932,1738,1748,1602,2893,2515,2087,3437,11
35.228,20.148,15.896,21.532,30.072,36.275,39.328,34.89,25.152,18.177,19.536,17.847,29.512,27.11,26.63,28.77,4034,2614,2094,2287,2962,4146,5042,4976,2390,2223,1921,1692,2754,3016,3292,4785,11
34.082,20.995,15.596,20.077,26.14,31.678,37.693,32.513,24.983,17.789,17.648,16.427,25.879,27.246,29.455,31.816,4033,2697,2209,2170,2991,4478,5222,4904,2430,2062,2069,2037,2604,3153,3936,5205,11
32.256,20.287,14.058,23.589,35.68,30.543,31.565,24.278,22.728,18.516,19.264,17.197,32.47,25.197,24.638,22.054,3524,2094,1919,2344,3433,3848,3026,3075,2272,2057,2034,2014,3433,2985,2197,3569,11
34.073,22.167,16.541,22.735,41.204,32.896,38.75,32.997,26.327,20.052,19.569,17.888,39.626,35.434,30.09,30.213,3918,2593,2094,2315,2939,4255,5233,4508,2868,2191,2039,1933,2942,3393,3718,4805,11
35.725,23.358,17.515,23.226,37.7,44.311,43.733,31.796,23.835,17.912,20.336,18.137,32.482,28.403,28.305,24.662,4531,3109,2738,2898,4140,5919,6058,4703,2410,2332,2648,2476,3788,4111,3641,4351,11
33.052,19.606,14.885,19.545,26.863,26.118,35.77,29.245,23.735,17.912,17.043,15.283,25.026,27.036,27.192,25.423,4144,2722,2164,2356,3022,4301,4889,4704,2569,2083,2414,1917,2858,3070,3527,4602,11
33.399,21.33,14.52,20.17,25.787,32.277,33.816,32.698,24.851,18.188,18.311,14.086,24.923,28.984,27.442,31.367,3898,2666,2137,2355,3087,4282,5168,4229,2430,2055,2034,1947,2616,3198,3296,4476,11
14.805,12.365,10.241,8.9911,26.423,25.698,26.495,14.519,13.097,11.308,12.397,12.404,23.174,39.646,21.447,19.512,4533,3300,2712,3275,4911,6776,7711,5220,2814,2540,2819,2477,4253,6248,5464,5063,11
